RainTomorrow,Year,Month,Day,DayOfYear,hum_now,temp_now
0,2017,4,4,94,27.0,30.6
0,2017,4,5,95,30.0,29.6
0,2017,4,6,96,53.0,24.0
0,2017,4,7,97,30.0,21.2
0,2017,4,8,98,27.0,23.4
0,2017,4,9,99,22.0,27.2
0,2017,4,10,100,17.0,29.3
0,2017,4,11,101,30.0,26.6
0,2017,4,12,102,44.0,23.6
0,2017,4,13,103,31.0,27.2
0,2017,4,14,104,31.0,28.6
0,2017,4,15,105,34.0,29.4
0,2017,4,16,106,40.0,26.0
0,2017,4,17,107,56.0,21.4
0,2017,4,18,108,59.0,23.3
0,2017,4,19,109,47.0,24.1
0,2017,4,20,110,30.0,28.3
0,2017,4,21,111,40.0,28.0
0,2017,4,22,112,38.0,28.4
0,2017,4,23,113,36.0,27.9
0,2017,4,24,114,42.0,25.1
0,2017,4,25,115,36.0,24.1
0,2017,4,26,116,30.0,25.1
0,2017,4,27,117,26.0,25.3
0,2017,4,28,118,21.0,26.4
0,2017,4,29,119,22.0,26.8
0,2017,4,30,120,52.0,23.2
0,2017,5,1,121,33.0,24.3
0,2017,5,2,122,29.0,26.2
0,2017,5,3,123,30.0,26.6
1,2017,5,4,124,58.0,22.9
0,2017,5,5,125,52.0,23.3
0,2017,5,6,126,34.0,25.7
0,2017,5,7,127,23.0,29.9
1,2017,5,8,128,62.0,24.4
0,2017,5,9,129,50.0,20.2
0,2017,5,10,130,34.0,20.8
0,2017,5,11,131,35.0,20.5
0,2017,5,12,132,33.0,21.9
0,2017,5,13,133,39.0,21.5
1,2017,5,14,134,52.0,22.6
1,2017,5,15,135,62.0,18.6
0,2017,5,16,136,51.0,20.1
0,2017,5,17,137,52.0,19.5
1,2017,5,18,138,28.0,24.4
1,2017,5,19,139,62.0,20.9
1,2017,5,20,140,79.0,15.1
1,2017,5,21,141,54.0,17.0
1,2017,5,22,142,57.0,17.4
0,2017,5,23,143,86.0,17.2
0,2017,5,24,144,51.0,20.4
1,2017,5,25,145,41.0,21.6
0,2017,5,26,146,55.0,18.1
0,2017,5,27,147,43.0,18.0
0,2017,5,28,148,45.0,19.0
0,2017,5,29,149,37.0,21.2
0,2017,5,30,150,34.0,23.7
0,2017,5,31,151,33.0,24.9
0,2017,6,1,152,55.0,22.5
0,2017,6,2,153,57.0,22.5
0,2017,6,3,154,57.0,22.9
0,2017,6,4,155,52.0,22.5
0,2017,6,5,156,30.0,24.9
0,2017,6,6,157,13.0,24.5
0,2017,6,7,158,39.0,22.5
0,2017,6,8,159,25.0,22.1
0,2017,6,9,160,14.0,23.8
0,2017,6,10,161,25.0,20.4
0,2017,6,11,162,14.0,23.4
0,2017,6,12,163,22.0,23.7
1,2017,6,13,164,24.0,22.4
0,2017,6,14,165,63.0,19.4
0,2017,6,15,166,65.0,18.1
0,2017,6,16,167,43.0,20.2
0,2017,6,17,168,47.0,21.5
0,2017,6,18,169,39.0,22.4
0,2017,6,19,170,38.0,22.2
0,2017,6,20,171,47.0,21.5
1,2017,6,21,172,49.0,19.2
0,2017,6,22,173,75.0,15.7
0,2017,6,23,174,60.0,19.0
0,2017,6,24,175,45.0,17.5
0,2017,6,25,176,44.0,16.2
0,2008,7,1,183,53.0,18.1
0,2008,7,2,184,39.0,19.7
1,2008,7,3,185,71.0,17.7
1,2008,7,4,186,73.0,17.7
1,2008,7,5,187,57.0,16.0
0,2008,7,6,188,41.0,15.5
0,2008,7,7,189,36.0,17.9
1,2008,7,8,190,42.0,19.3
1,2008,7,9,191,64.0,18.7
1,2008,7,10,192,50.0,19.0
1,2008,7,11,193,77.0,14.8
0,2008,7,12,194,59.0,16.2
0,2008,7,13,195,63.0,17.2
0,2008,7,14,196,41.0,18.7
1,2008,7,15,197,90.0,14.9
1,2008,7,16,198,54.0,15.9
1,2008,7,17,199,75.0,14.4
1,2008,7,18,200,50.0,13.9
0,2008,7,19,201,49.0,13.9
0,2008,7,20,202,52.0,15.6
0,2008,7,21,203,49.0,16.6
0,2008,7,22,204,40.0,17.9
1,2008,7,23,205,97.0,14.9
0,2008,7,24,206,57.0,17.4
1,2008,7,25,207,88.0,14.0
1,2008,7,26,208,50.0,19.2
1,2008,7,27,209,87.0,18.3
1,2008,7,28,210,81.0,14.7
1,2008,7,29,211,86.0,15.3
1,2008,7,30,212,45.0,15.0
1,2008,7,31,213,76.0,13.2
1,2008,8,1,214,86.0,15.0
0,2008,8,2,215,51.0,15.6
0,2008,8,3,216,50.0,16.4
0,2008,8,4,217,39.0,19.2
0,2008,8,5,218,40.0,18.9
0,2008,8,6,219,52.0,19.1
0,2008,8,7,220,58.0,16.7
0,2008,8,8,221,41.0,17.3
0,2008,8,9,222,42.0,17.7
0,2008,8,10,223,41.0,18.5
0,2008,8,11,224,33.0,20.3
0,2008,8,12,225,34.0,16.9
0,2008,8,13,226,27.0,18.9
0,2008,8,14,227,25.0,20.3
0,2008,8,15,228,21.0,22.2
0,2008,8,16,229,17.0,23.6
0,2008,8,17,230,21.0,22.9
0,2008,8,18,231,11.0,22.1
0,2008,8,19,232,75.0,17.0
0,2008,8,20,233,38.0,16.6
0,2008,8,21,234,35.0,17.0
0,2008,8,22,235,33.0,18.7
0,2008,8,23,236,28.0,21.0
0,2008,8,24,237,55.0,18.6
0,2008,8,25,238,59.0,18.8
0,2008,8,26,239,42.0,20.6
0,2008,8,27,240,37.0,23.2
1,2008,8,28,241,57.0,20.2
0,2008,8,29,242,54.0,16.8
0,2008,8,30,243,41.0,15.9
1,2008,8,31,244,51.0,16.9
0,2008,9,1,245,61.0,18.9
0,2008,9,2,246,43.0,21.1
0,2008,9,3,247,26.0,24.1
1,2008,9,4,248,47.0,18.6
0,2008,9,5,249,57.0,19.5
0,2008,9,6,250,32.0,18.7
0,2008,9,7,251,41.0,19.2
0,2008,9,8,252,37.0,20.7
0,2008,9,9,253,44.0,20.4
0,2008,9,10,254,46.0,18.1
0,2008,9,11,255,62.0,18.9
1,2008,9,12,256,87.0,15.9
0,2008,9,13,257,55.0,17.1
1,2008,9,14,258,57.0,18.6
0,2008,9,15,259,34.0,19.8
1,2008,9,16,260,38.0,20.9
1,2008,9,17,261,83.0,16.2
1,2008,9,18,262,67.0,19.5
0,2008,9,19,263,51.0,19.0
1,2008,9,20,264,51.0,21.0
1,2008,9,21,265,51.0,13.6
0,2008,9,22,266,34.0,17.9
0,2008,9,23,267,23.0,23.0
1,2008,9,24,268,67.0,22.0
1,2008,9,25,269,92.0,14.4
0,2008,9,26,270,57.0,17.2
0,2008,9,27,271,43.0,18.0
0,2008,9,28,272,54.0,20.4
1,2008,9,29,273,37.0,23.5
0,2008,9,30,274,71.0,17.6
1,2008,10,1,275,66.0,19.1
0,2008,10,2,276,44.0,17.4
0,2008,10,3,277,49.0,18.0
0,2008,10,4,278,77.0,14.4
0,2008,10,5,279,35.0,18.2
0,2008,10,6,280,34.0,19.5
0,2008,10,7,281,40.0,20.4
0,2008,10,8,282,23.0,25.8
0,2008,10,9,283,50.0,21.0
0,2008,10,10,284,44.0,23.4
0,2008,10,11,285,48.0,19.7
0,2008,10,12,286,37.0,18.8
0,2008,10,13,287,42.0,20.3
0,2008,10,14,288,25.0,28.9
0,2008,10,15,289,46.0,25.2
0,2008,10,16,290,57.0,21.0
0,2008,10,17,291,51.0,20.2
0,2008,10,18,292,49.0,25.0
0,2008,10,19,293,23.0,33.0
0,2008,10,20,294,18.0,34.9
0,2008,10,21,295,39.0,26.4
0,2008,10,22,296,69.0,22.2
1,2008,10,23,297,47.0,28.9
1,2008,10,24,298,65.0,21.9
0,2008,10,25,299,63.0,19.0
0,2008,10,26,300,44.0,20.6
0,2008,10,27,301,44.0,22.1
1,2008,10,28,302,94.0,17.1
0,2008,10,29,303,56.0,21.2
0,2008,10,30,304,43.0,18.7
0,2008,10,31,305,42.0,21.1
0,2008,11,1,306,29.0,23.3
0,2008,11,2,307,46.0,24.0
1,2008,11,3,308,39.0,18.6
1,2008,11,4,309,57.0,18.8
1,2008,11,5,310,67.0,15.6
1,2008,11,6,311,58.0,16.9
0,2008,11,7,312,49.0,18.6
0,2008,11,8,313,42.0,23.6
0,2008,11,9,314,58.0,24.5
0,2008,11,10,315,50.0,25.1
0,2008,11,11,316,62.0,20.5
0,2008,11,12,317,38.0,22.2
0,2008,11,13,318,31.0,21.9
0,2008,11,14,319,28.0,23.6
0,2008,11,15,320,25.0,24.7
0,2008,11,16,321,32.0,24.6
0,2008,11,17,322,35.0,24.1
0,2008,11,18,323,37.0,24.7
1,2008,11,19,324,36.0,28.2
0,2008,11,20,325,53.0,22.6
0,2008,11,21,326,46.0,23.1
1,2008,11,22,327,89.0,16.8
1,2008,11,23,328,72.0,20.0
1,2008,11,24,329,50.0,20.8
0,2008,11,25,330,47.0,22.5
1,2008,11,26,331,50.0,20.9
0,2008,11,27,332,48.0,21.1
0,2008,11,28,333,36.0,22.4
0,2008,11,29,334,44.0,22.8
0,2008,11,30,335,41.0,23.0
0,2008,12,1,336,41.0,25.5
0,2008,12,2,337,23.0,31.9
0,2008,12,3,338,53.0,21.5
0,2008,12,4,339,52.0,22.8
0,2008,12,5,340,44.0,22.6
0,2008,12,6,341,41.0,26.0
0,2008,12,7,342,45.0,24.5
0,2008,12,8,343,51.0,21.3
1,2008,12,9,344,41.0,21.5
1,2008,12,10,345,58.0,18.4
0,2008,12,11,346,50.0,23.1
0,2008,12,12,347,47.0,23.8
0,2008,12,13,348,29.0,30.5
0,2008,12,14,349,16.0,38.0
0,2008,12,15,350,53.0,26.1
0,2008,12,16,351,44.0,25.1
0,2008,12,17,352,47.0,23.0
0,2008,12,18,353,29.0,30.7
0,2008,12,19,354,48.0,27.3
1,2008,12,20,355,56.0,22.0
0,2008,12,21,356,36.0,22.7
0,2008,12,22,357,43.0,25.4
0,2008,12,23,358,51.0,23.5
0,2008,12,24,359,48.0,25.2
0,2008,12,25,360,45.0,24.7
0,2008,12,26,361,44.0,25.2
0,2008,12,27,362,36.0,28.4
0,2008,12,28,363,45.0,30.1
0,2008,12,29,364,52.0,35.2
0,2008,12,30,365,52.0,38.4
0,2008,12,31,366,52.0,34.1
0,2009,1,1,1,52.0,35.4
0,2009,1,2,2,30.0,32.5
0,2009,1,3,3,37.0,31.4
0,2009,1,4,4,28.0,33.9
0,2009,1,5,5,24.0,33.8
0,2009,1,6,6,39.0,31.8
0,2009,1,7,7,26.0,34.4
0,2009,1,8,8,35.0,32.8
0,2009,1,9,9,33.0,33.9
0,2009,1,10,10,32.0,32.0
0,2009,1,11,11,18.0,36.8
0,2009,1,12,12,58.0,25.3
0,2009,1,13,13,37.0,25.4
0,2009,1,14,14,42.0,27.7
0,2009,1,15,15,19.0,37.6
0,2009,1,16,16,21.0,36.1
0,2009,1,17,17,44.0,29.8
0,2009,1,18,18,36.0,30.2
0,2009,1,19,19,37.0,28.0
0,2009,1,20,20,43.0,26.7
0,2009,1,21,21,50.0,25.0
0,2009,1,22,22,53.0,27.2
0,2009,1,23,23,52.0,26.5
0,2009,1,24,24,45.0,29.3
0,2009,1,25,25,29.0,35.0
0,2009,1,26,26,54.0,27.5
0,2009,1,27,27,38.0,31.9
0,2009,1,28,28,52.0,29.6
0,2009,1,29,29,57.0,24.5
0,2009,1,30,30,51.0,28.9
0,2009,1,31,31,42.0,34.8
0,2009,2,1,32,43.0,35.5
0,2009,2,2,33,40.0,35.1
0,2009,2,3,34,49.0,30.8
0,2009,2,4,35,53.0,27.1
0,2009,2,5,36,46.0,26.7
0,2009,2,6,37,40.0,24.0
0,2009,2,7,38,38.0,24.4
0,2009,2,8,39,24.0,31.0
0,2009,2,9,40,19.0,33.6
0,2009,2,10,41,16.0,35.3
0,2009,2,11,42,12.0,37.5
0,2009,2,12,43,24.0,32.7
0,2009,2,13,44,45.0,28.2
0,2009,2,14,45,43.0,26.1
0,2009,2,15,46,44.0,29.8
0,2009,2,16,47,49.0,25.3
0,2009,2,17,48,35.0,30.1
0,2009,2,18,49,27.0,29.9
0,2009,2,19,50,29.0,32.0
0,2009,2,20,51,23.0,35.4
0,2009,2,21,52,16.0,37.8
0,2009,2,22,53,47.0,27.9
0,2009,2,23,54,28.0,33.2
0,2009,2,24,55,60.0,23.0
1,2009,2,25,56,93.0,17.3
0,2009,2,26,57,45.0,21.7
0,2009,2,27,58,40.0,27.6
0,2009,2,28,59,23.0,35.4
0,2009,3,1,60,49.0,30.8
0,2009,3,2,61,44.0,21.4
0,2009,3,3,62,25.0,24.6
0,2009,3,4,63,20.0,29.3
0,2009,3,5,64,16.0,32.8
0,2009,3,6,65,23.0,32.3
0,2009,3,7,66,25.0,30.3
0,2009,3,8,67,20.0,33.5
0,2009,3,9,68,15.0,34.0
0,2009,3,10,69,14.0,34.9
0,2009,3,11,70,28.0,30.2
0,2009,3,12,71,51.0,25.9
0,2009,3,13,72,40.0,26.1
0,2009,3,14,73,28.0,29.7
0,2009,3,15,74,18.0,36.9
0,2009,3,16,75,48.0,29.5
0,2009,3,17,76,61.0,22.5
0,2009,3,18,77,39.0,22.8
0,2009,3,19,78,39.0,24.5
1,2009,3,20,79,42.0,23.8
0,2009,3,21,80,35.0,23.8
0,2009,3,22,81,41.0,22.8
1,2009,3,23,82,60.0,23.5
0,2009,3,24,83,44.0,24.5
0,2009,3,25,84,45.0,25.0
0,2009,3,26,85,33.0,30.4
0,2009,3,27,86,25.0,33.0
0,2009,3,28,87,50.0,26.1
0,2009,3,29,88,37.0,25.4
0,2009,3,30,89,52.0,24.8
0,2009,3,31,90,47.0,23.4
0,2009,4,1,91,37.0,21.7
0,2009,4,2,92,39.0,23.0
0,2009,4,3,93,29.0,28.1
0,2009,4,4,94,20.0,28.9
0,2009,4,5,95,25.0,27.5
0,2009,4,6,96,21.0,28.8
0,2009,4,7,97,21.0,31.6
0,2009,4,8,98,14.0,32.5
0,2009,4,9,99,18.0,32.3
0,2009,4,10,100,17.0,34.7
0,2009,4,11,101,58.0,26.2
0,2009,4,12,102,8.0,33.8
1,2009,4,13,103,74.0,20.6
0,2009,4,14,104,57.0,24.8
0,2009,4,15,105,46.0,23.5
0,2009,4,16,106,39.0,27.1
0,2009,4,17,107,40.0,27.9
0,2009,4,18,108,64.0,23.3
0,2009,4,19,109,46.0,27.0
0,2009,4,20,110,50.0,26.4
0,2009,4,21,111,34.0,28.4
0,2009,4,22,112,42.0,19.2
0,2009,4,23,113,45.0,20.2
0,2009,4,24,114,68.0,20.8
0,2009,4,25,115,56.0,21.7
0,2009,4,26,116,51.0,23.7
0,2009,4,27,117,35.0,25.6
0,2009,4,28,118,33.0,28.2
0,2009,4,29,119,44.0,24.6
0,2009,4,30,120,49.0,21.2
0,2009,5,1,121,32.0,24.6
0,2009,5,2,122,23.0,28.0
0,2009,5,3,123,27.0,26.4
0,2009,5,4,124,21.0,28.0
0,2009,5,5,125,21.0,27.4
0,2009,5,6,126,22.0,26.6
0,2009,5,7,127,25.0,25.5
0,2009,5,8,128,25.0,24.5
0,2009,5,9,129,29.0,24.6
0,2009,5,10,130,37.0,22.4
0,2009,5,11,131,45.0,23.8
0,2009,5,12,132,30.0,23.9
0,2009,5,13,133,42.0,23.4
0,2009,5,14,134,33.0,23.6
0,2009,5,15,135,27.0,24.0
0,2009,5,16,136,24.0,24.3
0,2009,5,17,137,20.0,25.7
0,2009,5,18,138,55.0,21.9
0,2009,5,19,139,57.0,23.1
1,2009,5,20,140,44.0,25.4
1,2009,5,21,141,86.0,15.1
1,2009,5,22,142,62.0,15.1
0,2009,5,23,143,64.0,14.9
0,2009,5,24,144,49.0,18.2
0,2009,5,25,145,41.0,19.2
0,2009,5,26,146,30.0,23.0
0,2009,5,27,147,31.0,22.6
0,2009,5,28,148,30.0,23.1
0,2009,5,29,149,31.0,24.3
0,2009,5,30,150,38.0,26.0
0,2009,5,31,151,44.0,23.2
1,2009,6,1,152,37.0,25.2
1,2009,6,2,153,62.0,22.0
1,2009,6,3,154,65.0,18.7
0,2009,6,4,155,57.0,17.3
0,2009,6,5,156,60.0,18.8
0,2009,6,6,157,49.0,19.8
0,2009,6,7,158,51.0,17.1
0,2009,6,8,159,42.0,20.5
1,2009,6,9,160,27.0,23.0
1,2009,6,10,161,58.0,20.8
1,2009,6,11,162,86.0,13.3
0,2009,6,12,163,62.0,15.0
0,2009,6,13,164,51.0,16.0
0,2009,6,14,165,54.0,18.5
0,2009,6,15,166,47.0,20.4
0,2009,6,16,167,34.0,20.4
0,2009,6,17,168,47.0,20.1
1,2009,6,18,169,81.0,18.3
1,2009,6,19,170,47.0,14.3
1,2009,6,20,171,63.0,17.0
0,2009,6,21,172,49.0,14.5
1,2009,6,22,173,54.0,14.9
1,2009,6,23,174,93.0,11.8
1,2009,6,24,175,73.0,16.4
0,2009,6,25,176,68.0,18.0
1,2009,6,26,177,86.0,15.9
1,2009,6,27,178,56.0,17.9
1,2009,6,28,179,63.0,19.1
1,2009,6,29,180,77.0,13.2
1,2009,6,30,181,69.0,13.9
0,2009,7,1,182,55.0,17.2
0,2009,7,2,183,51.0,17.0
0,2009,7,3,184,53.0,17.4
0,2009,7,4,185,58.0,17.4
1,2009,7,5,186,46.0,20.9
1,2009,7,6,187,68.0,18.7
1,2009,7,7,188,49.0,17.5
1,2009,7,8,189,47.0,16.7
1,2009,7,9,190,56.0,17.7
1,2009,7,10,191,84.0,15.0
0,2009,7,11,192,50.0,17.1
0,2009,7,12,193,44.0,15.9
0,2009,7,13,194,51.0,16.4
0,2009,7,14,195,51.0,17.4
1,2009,7,15,196,25.0,21.2
1,2009,7,16,197,69.0,15.2
0,2009,7,17,198,53.0,16.9
1,2009,7,18,199,86.0,15.7
1,2009,7,19,200,85.0,13.3
1,2009,7,20,201,59.0,12.5
1,2009,7,21,202,65.0,15.6
1,2009,7,22,203,67.0,16.6
0,2009,7,23,204,59.0,15.4
1,2009,7,24,205,44.0,15.1
0,2009,7,25,206,46.0,14.5
0,2009,7,26,207,53.0,14.5
0,2009,7,27,208,58.0,15.6
0,2009,7,28,209,49.0,17.1
0,2009,7,29,210,45.0,18.8
0,2009,7,30,211,42.0,20.6
0,2009,7,31,212,38.0,20.2
0,2009,8,1,213,53.0,18.2
0,2009,8,2,214,42.0,19.8
0,2009,8,3,215,44.0,20.7
0,2009,8,4,216,43.0,20.4
1,2009,8,5,217,58.0,19.1
0,2009,8,6,218,56.0,19.0
1,2009,8,7,219,52.0,19.6
1,2009,8,8,220,76.0,19.3
1,2009,8,9,221,62.0,19.7
1,2009,8,10,222,74.0,17.8
1,2009,8,11,223,59.0,17.5
1,2009,8,12,224,46.0,18.4
1,2009,8,13,225,72.0,18.5
1,2009,8,14,226,65.0,18.5
1,2009,8,15,227,43.0,14.7
1,2009,8,16,228,64.0,16.7
0,2009,8,17,229,49.0,18.9
1,2009,8,18,230,71.0,18.2
1,2009,8,19,231,57.0,18.1
1,2009,8,20,232,93.0,14.3
1,2009,8,21,233,47.0,15.7
1,2009,8,22,234,67.0,16.4
0,2009,8,23,235,59.0,14.7
0,2009,8,24,236,66.0,17.8
0,2009,8,25,237,53.0,18.7
0,2009,8,26,238,56.0,18.2
1,2009,8,27,239,44.0,17.4
0,2009,8,28,240,64.0,14.3
0,2009,8,29,241,42.0,15.7
0,2009,8,30,242,67.0,15.3
1,2009,8,31,243,46.0,18.1
1,2009,9,1,244,52.0,18.7
0,2009,9,2,245,56.0,13.9
0,2009,9,3,246,39.0,17.8
1,2009,9,4,247,38.0,20.4
0,2009,9,5,248,46.0,15.2
0,2009,9,6,249,67.0,16.7
1,2009,9,7,250,54.0,18.3
0,2009,9,8,251,44.0,18.2
0,2009,9,9,252,68.0,18.1
1,2009,9,10,253,85.0,15.9
1,2009,9,11,254,91.0,14.9
0,2009,9,12,255,61.0,14.8
0,2009,9,13,256,43.0,18.5
1,2009,9,14,257,56.0,18.5
1,2009,9,15,258,58.0,15.2
0,2009,9,16,259,51.0,17.9
1,2009,9,17,260,49.0,18.5
1,2009,9,18,261,35.0,16.7
1,2009,9,19,262,75.0,15.1
1,2009,9,20,263,70.0,16.7
1,2009,9,21,264,72.0,13.5
0,2009,9,22,265,49.0,17.6
0,2009,9,23,266,65.0,18.5
0,2009,9,24,267,63.0,15.7
0,2009,9,25,268,36.0,18.2
0,2009,9,26,269,33.0,20.0
1,2009,9,27,270,28.0,24.5
1,2009,9,28,271,50.0,15.5
1,2009,9,29,272,64.0,13.0
0,2009,9,30,273,42.0,16.4
0,2009,10,1,274,42.0,18.4
0,2009,10,2,275,52.0,19.4
0,2009,10,3,276,42.0,19.4
0,2009,10,4,277,55.0,18.0
0,2009,10,5,278,49.0,21.5
0,2009,10,6,279,53.0,21.6
0,2009,10,7,280,54.0,21.1
0,2009,10,8,281,51.0,22.0
0,2009,10,9,282,52.0,20.8
1,2009,10,10,283,93.0,15.7
0,2009,10,11,284,46.0,15.4
0,2009,10,12,285,57.0,17.0
0,2009,10,13,286,50.0,17.7
0,2009,10,14,287,46.0,21.2
0,2009,10,15,288,23.0,26.8
0,2009,10,16,289,21.0,31.2
0,2009,10,17,290,12.0,36.5
0,2009,10,18,291,58.0,23.5
0,2009,10,19,292,46.0,20.4
0,2009,10,20,293,47.0,19.3
0,2009,10,21,294,48.0,22.4
0,2009,10,22,295,54.0,22.6
0,2009,10,23,296,37.0,27.1
0,2009,10,24,297,47.0,20.4
0,2009,10,25,298,27.0,31.4
1,2009,10,26,299,75.0,21.8
0,2009,10,27,300,59.0,24.9
0,2009,10,28,301,45.0,19.7
0,2009,10,29,302,52.0,19.5
0,2009,10,30,303,58.0,21.0
0,2009,10,31,304,49.0,20.0
0,2009,11,1,305,17.0,23.9
0,2009,11,2,306,23.0,25.6
0,2009,11,3,307,17.0,30.2
0,2009,11,4,308,13.0,33.9
0,2009,11,5,309,36.0,29.4
0,2009,11,6,310,64.0,23.1
0,2009,11,7,311,56.0,21.0
0,2009,11,8,312,41.0,21.9
0,2009,11,9,313,42.0,27.4
0,2009,11,10,314,42.0,26.6
0,2009,11,11,315,41.0,30.5
1,2009,11,12,316,54.0,28.6
0,2009,11,13,317,54.0,23.9
0,2009,11,14,318,46.0,22.9
0,2009,11,15,319,47.0,24.2
0,2009,11,16,320,55.0,21.0
1,2009,11,17,321,55.0,22.1
1,2009,11,18,322,86.0,16.6
0,2009,11,19,323,53.0,19.3
0,2009,11,20,324,47.0,20.0
0,2009,11,21,325,50.0,19.7
0,2009,11,22,326,51.0,22.9
0,2009,11,23,327,17.0,32.0
0,2009,11,24,328,12.0,32.2
0,2009,11,25,329,48.0,21.2
0,2009,11,26,330,37.0,19.7
0,2009,11,27,331,46.0,20.0
0,2009,11,28,332,16.0,30.7
0,2009,11,29,333,53.0,23.8
0,2009,11,30,334,38.0,24.6
0,2009,12,1,335,48.0,22.7
0,2009,12,2,336,40.0,21.4
0,2009,12,3,337,47.0,23.7
0,2009,12,4,338,27.0,32.3
0,2009,12,5,339,23.0,33.4
0,2009,12,6,340,52.0,25.4
0,2009,12,7,341,31.0,27.8
0,2009,12,8,342,39.0,23.8
0,2009,12,9,343,15.0,29.1
0,2009,12,10,344,41.0,24.3
0,2009,12,11,345,26.0,29.5
0,2009,12,12,346,9.0,36.3
0,2009,12,13,347,12.0,34.7
0,2009,12,14,348,37.0,28.0
0,2009,12,15,349,53.0,23.1
0,2009,12,16,350,40.0,21.5
0,2009,12,17,351,18.0,27.7
0,2009,12,18,352,16.0,33.7
0,2009,12,19,353,25.0,35.4
0,2009,12,20,354,37.0,32.0
0,2009,12,21,355,41.0,30.1
0,2009,12,22,356,45.0,27.0
0,2009,12,23,357,48.0,23.3
0,2009,12,24,358,41.0,25.0
0,2009,12,25,359,16.0,32.6
0,2009,12,26,360,27.0,30.7
0,2009,12,27,361,35.0,31.1
0,2009,12,28,362,15.0,37.1
0,2009,12,29,363,24.0,33.0
0,2009,12,30,364,52.0,23.4
0,2009,12,31,365,47.0,24.2
0,2010,1,1,1,40.0,27.1
0,2010,1,2,2,17.0,36.3
0,2010,1,3,3,22.0,35.2
0,2010,1,4,4,20.0,36.4
0,2010,1,5,5,24.0,36.6
0,2010,1,6,6,62.0,27.3
0,2010,1,7,7,59.0,25.2
0,2010,1,8,8,50.0,27.6
0,2010,1,9,9,42.0,27.4
0,2010,1,10,10,48.0,24.0
0,2010,1,11,11,45.0,23.2
0,2010,1,12,12,36.0,26.3
0,2010,1,13,13,20.0,32.3
0,2010,1,14,14,24.0,32.4
0,2010,1,15,15,35.0,30.9
0,2010,1,16,16,11.0,34.8
0,2010,1,17,17,11.0,42.2
0,2010,1,18,18,6.0,41.8
0,2010,1,19,19,12.0,40.8
0,2010,1,20,20,52.0,27.3
0,2010,1,21,21,43.0,26.1
0,2010,1,22,22,41.0,27.4
0,2010,1,23,23,35.0,31.1
0,2010,1,24,24,44.0,29.3
0,2010,1,25,25,54.0,27.5
0,2010,1,26,26,41.0,30.8
0,2010,1,27,27,37.0,33.0
0,2010,1,28,28,24.0,35.4
0,2010,1,29,29,26.0,36.2
0,2010,1,30,30,45.0,27.7
0,2010,1,31,31,18.0,30.2
0,2010,2,1,32,37.0,28.5
0,2010,2,2,33,57.0,24.9
0,2010,2,3,34,36.0,24.2
0,2010,2,4,35,28.0,26.1
0,2010,2,5,36,15.0,31.6
0,2010,2,6,37,57.0,21.9
0,2010,2,7,38,48.0,25.7
0,2010,2,8,39,33.0,30.8
0,2010,2,9,40,47.0,29.0
0,2010,2,10,41,70.0,23.9
0,2010,2,11,42,61.0,25.7
0,2010,2,12,43,46.0,29.5
0,2010,2,13,44,45.0,28.5
0,2010,2,14,45,31.0,32.8
0,2010,2,15,46,47.0,28.9
0,2010,2,16,47,47.0,28.6
0,2010,2,17,48,45.0,29.7
0,2010,2,18,49,42.0,31.2
0,2010,2,19,50,59.0,24.6
0,2010,2,20,51,60.0,24.8
0,2010,2,21,52,47.0,27.1
0,2010,2,22,53,28.0,33.1
0,2010,2,23,54,35.0,31.2
0,2010,2,24,55,18.0,38.0
0,2010,2,25,56,17.0,40.8
0,2010,2,26,57,27.0,36.1
0,2010,2,27,58,20.0,37.4
0,2010,2,28,59,16.0,35.6
0,2010,3,1,60,16.0,38.5
0,2010,3,2,61,36.0,32.4
0,2010,3,3,62,45.0,29.1
0,2010,3,4,63,46.0,24.4
0,2010,3,5,64,24.0,25.3
0,2010,3,6,65,31.0,28.4
0,2010,3,7,66,35.0,29.4
0,2010,3,8,67,27.0,31.1
0,2010,3,9,68,25.0,31.9
0,2010,3,10,69,21.0,32.9
0,2010,3,11,70,14.0,36.8
0,2010,3,12,71,13.0,38.8
0,2010,3,13,72,41.0,28.9
0,2010,3,14,73,56.0,28.6
0,2010,3,15,74,57.0,25.0
0,2010,3,16,75,39.0,23.4
0,2010,3,17,76,25.0,27.9
0,2010,3,18,77,44.0,25.5
0,2010,3,19,78,59.0,22.9
0,2010,3,20,79,49.0,26.8
0,2010,3,21,80,34.0,32.8
1,2010,3,22,81,42.0,31.5
0,2010,3,23,82,61.0,28.3
0,2010,3,24,83,63.0,25.1
0,2010,3,25,84,51.0,27.7
0,2010,3,26,85,47.0,27.8
0,2010,3,27,86,71.0,21.9
0,2010,3,28,87,47.0,23.4
0,2010,3,29,88,30.0,28.5
0,2010,3,30,89,15.0,30.2
0,2010,3,31,90,33.0,29.0
0,2010,4,1,91,35.0,29.3
0,2010,4,2,92,55.0,24.6
0,2010,4,3,93,43.0,21.8
0,2010,4,4,94,55.0,21.3
0,2010,4,5,95,59.0,22.4
0,2010,4,6,96,48.0,24.7
0,2010,4,7,97,51.0,25.9
0,2010,4,8,98,59.0,23.4
0,2010,4,9,99,52.0,22.8
0,2010,4,10,100,41.0,22.8
0,2010,4,11,101,34.0,27.9
1,2010,4,12,102,79.0,16.8
1,2010,4,13,103,42.0,22.6
